msno,is_churn,city,bd,gender,registered_via,registration_init_time,bd_clean,num_transactions,last_transaction_date,last_expire_date,last_plan_price,last_amount_paid,last_payment_method,last_payment_plan_days,is_auto_renew,any_cancel,active_days,first_log_date,last_log_date,total_secs_sum,total_secs_mean,num_unq_mean,num_100_sum,num_25_sum,has_member_record,has_transactions,has_logs,is_age_missing,days_since_last_transaction,days_since_last_log
QcUcgBxip1pJPYWQf0DtQskZUclZqWt0XZfbQ8pOE1k=,0,15.0,27.0,male,9.0,2012-09-04,27.0,2.0,2017-03-31,2017-05-04,149.0,149.0,39.0,30.0,1.0,0.0,6.0,2017-03-01,2017-03-14,50132.739,8355.4565,33.333333333333336,194.0,5.0,True,True,True,False,0.0,17.0
Co2fE/DXP1EGSYusT/VXjTlsexKpN02s3cH8h5rfwi0=,0,13.0,25.0,female,3.0,2012-10-29,25.0,1.0,2017-03-06,2017-04-07,149.0,149.0,38.0,30.0,0.0,0.0,30.0,2017-03-01,2017-03-31,747888.892,24929.62973333333,96.53333333333332,2793.0,166.0,True,True,True,False,25.0,0.0
KI1oeGhRxokkS2wOmfqjli2fiaIeJZEk3AbIM0MaHbE=,0,6.0,29.0,male,4.0,2016-07-11,29.0,1.0,2017-03-11,2017-04-13,180.0,180.0,36.0,30.0,1.0,0.0,11.0,2017-03-03,2017-03-31,39126.427,3556.9479090909085,16.727272727272727,147.0,51.0,True,True,True,False,20.0,0.0
+nuLU9nCTAhWHwaXV/V4Aa5hQlYT5w95X7wtxduqels=,0,6.0,24.0,male,3.0,2012-11-08,24.0,1.0,2017-03-11,2017-04-13,149.0,149.0,40.0,30.0,1.0,0.0,21.0,2017-03-01,2017-03-31,141544.352,6740.207238095239,26.61904761904762,518.0,72.0,True,True,True,False,20.0,0.0
EtFYgfJQjlWhgFx/3mb16urdE5l7J0pwHscjvvTZgSk=,0,13.0,27.0,male,9.0,2007-08-02,27.0,1.0,2017-03-31,2017-04-30,149.0,149.0,34.0,30.0,1.0,0.0,28.0,2017-03-01,2017-03-30,601986.807,21499.52882142857,81.03571428571429,2294.0,50.0,True,True,True,False,0.0,1.0
xsNN1OG4k/IINZYwdj7jrVcQIz4omju0I88z1DSpuls=,0,1.0,0.0,,7.0,2015-11-03,,1.0,2017-03-02,2017-04-02,99.0,99.0,41.0,30.0,1.0,0.0,25.0,2017-03-01,2017-03-31,116774.888,4670.99552,28.56,433.0,323.0,True,True,True,True,29.0,0.0
aW3/qDY6HFPPsA9sqaSZ0FAcYUOMUa28+82lERHK/c8=,0,6.0,19.0,female,7.0,2013-08-28,19.0,1.0,2017-03-20,2017-04-20,99.0,99.0,41.0,30.0,1.0,0.0,30.0,2017-03-01,2017-03-31,299513.145,9983.7715,48.86666666666667,1061.0,482.0,True,True,True,False,11.0,0.0
YpQ6aAifUwzpteI5bZK2YMNtjLkiOj1EtMwpDT+zJco=,0,5.0,41.0,male,9.0,2007-08-14,41.0,1.0,2017-03-13,2017-04-19,180.0,180.0,36.0,30.0,1.0,0.0,4.0,2017-03-28,2017-03-31,11841.151,2960.28775,22.0,39.0,53.0,True,True,True,False,18.0,0.0
UzS+Oly6s8k1JBEnMEvs645IFOh1ZJr6qlP1d07fW5s=,0,13.0,0.0,,9.0,2015-08-20,,2.0,2017-03-31,2017-05-11,149.0,149.0,39.0,30.0,1.0,0.0,22.0,2017-03-01,2017-03-31,155293.569,7058.79859090909,12.818181818181818,530.0,163.0,True,True,True,True,0.0,0.0
bwZg8IPkKzcpSe1Z3cPp2PrG14VT/mNCHafb/uDWDvA=,0,5.0,31.0,male,9.0,2013-08-03,31.0,1.0,2017-03-03,2017-04-03,149.0,149.0,40.0,30.0,1.0,0.0,2.0,2017-03-18,2017-03-20,13594.605,6797.3025,34.5,49.0,16.0,True,True,True,False,28.0,11.0
yhJYMEDeGYh6nFS0fDJRLM3Gojoq4XBvdvXfqoDCHXs=,0,13.0,21.0,female,9.0,2010-07-05,21.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,17.0,2017-03-01,2017-03-26,98766.722,5809.807176470589,29.11764705882353,337.0,192.0,True,False,True,False,,5.0
K24xuG0tR7jubHrVE214pJSXkNoWalQp+PZuQRGv7ks=,0,1.0,0.0,female,7.0,2015-07-06,,1.0,2017-03-10,2017-04-10,99.0,99.0,41.0,30.0,1.0,0.0,5.0,2017-03-05,2017-03-27,4380.983,876.1966,22.2,16.0,104.0,True,True,True,True,21.0,4.0
/srkRNxCOON9y5cxbKKRZu20y+I7cm+oGCR5Dv+d4xU=,0,1.0,0.0,,9.0,2014-12-24,,1.0,2017-03-19,2017-04-18,149.0,149.0,38.0,30.0,0.0,0.0,13.0,2017-03-01,2017-03-31,69051.859,5311.681461538461,13.538461538461538,242.0,66.0,True,True,True,True,12.0,0.0
dRmvWBuco0H7COHcL0/IwY2AVQ2Nj3c4yiLUmZIS8BA=,0,1.0,0.0,,7.0,2013-12-30,,1.0,2017-03-17,2017-04-17,99.0,99.0,41.0,30.0,1.0,0.0,24.0,2017-03-01,2017-03-31,436910.843,18204.61845833333,79.0,1822.0,155.0,True,True,True,True,14.0,0.0
f+QygXlvgZjFk7JgobTZbhhq25IuRNKhZ9qpgHviSM0=,0,,,,,,,1.0,2017-03-25,2017-04-26,149.0,149.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,6.0,
X0kQvYfmaknIbpyajJtaygTTTwpN9rwqPez0Vvckw2Q=,0,,,,,,,1.0,2017-03-16,2017-04-16,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,15.0,
muhyzCk7XU0rRx1dFUOPWM/zrXlKZB93LCDgx5u5IXs=,0,,,,,,,1.0,2017-03-14,2017-04-14,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,17.0,
pPDjCWClw++mv5bEypS6tOA9E+wX85w8AL5I0nTi7cE=,0,13.0,31.0,female,3.0,2014-12-26,31.0,1.0,2017-03-03,2017-04-02,149.0,149.0,40.0,30.0,1.0,0.0,12.0,2017-03-02,2017-03-27,185792.23,15482.685833333337,33.666666666666664,750.0,12.0,True,True,True,False,28.0,4.0
/GjK0Zz5swPfDLcMmNJfK6gSfaNjw1JGihWfTIBQ8Fc=,0,13.0,24.0,male,9.0,2007-12-06,24.0,2.0,2017-03-31,2017-05-21,149.0,149.0,39.0,30.0,1.0,0.0,24.0,2017-03-01,2017-03-31,104013.151,4333.881291666667,15.958333333333334,392.0,33.0,True,True,True,False,0.0,0.0
RX8zC4ght8spZWpfWPbkcHJvCswTFua0VWGemvTWfdM=,0,1.0,0.0,,7.0,2015-10-16,,1.0,2017-03-15,2017-04-15,99.0,99.0,41.0,30.0,1.0,0.0,7.0,2017-03-05,2017-03-27,11303.842,1614.8345714285715,8.0,36.0,15.0,True,True,True,True,16.0,4.0
ac8ufbThOjeN1Z1jGABMWj69nvuvKqXCYFsfFiombBY=,0,,,,,,,1.0,2017-03-31,2017-04-30,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,0.0,
eTg9NAyybm0MZSUElUxbY1mLmHTbKgXCK7XBAxyaPzc=,0,1.0,0.0,,7.0,2015-11-17,,1.0,2017-03-16,2017-04-16,99.0,99.0,41.0,30.0,1.0,0.0,16.0,2017-03-03,2017-03-28,58402.048,3650.128,13.375,219.0,90.0,True,True,True,True,15.0,3.0
02SonB6dyOABBdmbcBgTxg5HRpuxe6EfHZRWETZzRhQ=,0,1.0,0.0,,7.0,2015-03-07,,1.0,2017-03-25,2017-04-25,99.0,99.0,41.0,30.0,1.0,0.0,20.0,2017-03-07,2017-03-31,190214.419,9510.72095,35.65,691.0,154.0,True,True,True,True,6.0,0.0
rEjVhq9nVHWMaoa4kqLRYMNxT9cld83CCCTsNzMtOtE=,0,1.0,0.0,,7.0,2013-07-07,,2.0,2017-03-31,2017-05-31,129.0,129.0,41.0,30.0,1.0,0.0,19.0,2017-03-01,2017-03-31,118978.207,6262.010894736842,35.421052631578945,403.0,453.0,True,True,True,True,0.0,0.0
KzsLPS/Da268m4t/eXiOdwczvXrwco3gVM2lLKgUzFg=,0,1.0,0.0,,7.0,2016-02-16,,1.0,2017-03-16,2017-04-16,99.0,99.0,41.0,30.0,1.0,0.0,5.0,2017-03-13,2017-03-31,12413.08,2482.616,11.6,43.0,5.0,True,True,True,True,15.0,0.0
3lVmaA1VccEBKtRkOEiGk1hQPBCdy8zqLhR8NDxXye0=,0,22.0,21.0,male,9.0,2010-02-27,21.0,1.0,2017-03-18,2017-04-18,180.0,180.0,29.0,30.0,1.0,0.0,21.0,2017-03-03,2017-03-31,77212.548,3676.788,21.80952380952381,250.0,346.0,True,True,True,False,13.0,0.0
3AAELFztsHbQjqx2Iv2982Z0VXIQrof/u7RB4bIINYc=,0,1.0,0.0,,7.0,2015-04-05,,1.0,2017-03-04,2017-04-04,149.0,149.0,41.0,30.0,1.0,0.0,25.0,2017-03-01,2017-03-31,127941.389,5117.65556,21.04,479.0,39.0,True,True,True,True,27.0,0.0
fa0iWd+ZOqZsKRscWuUhtNTzlyALtL0VaNZ/RdxBCdc=,0,13.0,32.0,female,3.0,2012-09-30,32.0,1.0,2017-03-09,2017-04-09,149.0,149.0,37.0,30.0,1.0,0.0,16.0,2017-03-03,2017-03-30,27945.578,1746.598625,8.1875,111.0,29.0,True,True,True,False,22.0,1.0
rOfDDNQBYP1ZaljpXIJkZRyoumzhe+Ci7TCCl/en7AY=,0,1.0,0.0,,9.0,2014-10-06,,1.0,2017-03-25,2017-04-24,149.0,149.0,38.0,30.0,0.0,0.0,14.0,2017-03-04,2017-03-31,196301.251,14021.517928571428,52.35714285714285,727.0,61.0,True,True,True,True,6.0,0.0
pnUgle0d6v5I/fPSXxXVyuOec/d1XsfrJySCg9ZiM2o=,0,,,,,,,1.0,2017-03-31,2017-04-30,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,0.0,
YRea9VPkEiCdAqKssEgdsLJw/rRYY4BAit1EhTVtAuE=,0,,,,,,,1.0,2017-03-25,2017-04-25,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,6.0,
WqW2foPSUg6m2g6H4NUpL5qek3FutAelyYiYnKWxu58=,0,1.0,0.0,,7.0,2017-01-09,,1.0,2017-03-08,2017-04-08,100.0,100.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,23.0,
jQgguZslTcqAoClIDgps78a83N9LdacJwoINNz+aGYQ=,0,1.0,0.0,,7.0,2015-02-15,,1.0,2017-03-31,2017-04-30,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,0.0,
YVWQ7IxSjiPdTsOJ+oZfKmxKl8pffLVfkzc9QdazZ4s=,0,1.0,0.0,,7.0,2015-10-11,,1.0,2017-03-11,2017-04-11,99.0,99.0,41.0,30.0,1.0,0.0,7.0,2017-03-18,2017-03-25,88114.015,12587.716428571428,49.0,356.0,18.0,True,True,True,True,20.0,6.0
65BFBMHIJ9TZaE4rXecr9tHPGYLEELV8oC5N5n4BwBw=,0,1.0,0.0,,4.0,2016-02-10,,1.0,2017-03-14,2017-04-13,180.0,180.0,36.0,30.0,1.0,0.0,12.0,2017-03-02,2017-03-31,35841.375,2986.78125,13.333333333333334,120.0,29.0,True,True,True,True,17.0,0.0
ouU5mpkkTY5yk2jMaCjwnlbgtlWWMgMNP1zIsLJksLc=,0,8.0,21.0,male,9.0,2008-12-21,21.0,1.0,2017-03-17,2017-04-19,149.0,149.0,38.0,30.0,0.0,0.0,27.0,2017-03-01,2017-03-31,285836.952,10586.553777777775,11.0,1122.0,221.0,True,True,True,False,14.0,0.0
3YexGzQlqhNEgvrU8hNK74XUSAjHcs+ajEhW+9ajva8=,0,1.0,0.0,,7.0,2010-11-26,,1.0,2017-03-20,2017-04-20,99.0,99.0,41.0,30.0,1.0,0.0,26.0,2017-03-01,2017-03-31,156395.256,6015.202153846154,21.5,571.0,113.0,True,True,True,True,11.0,0.0
04S5VAlZRMCMtSrBkDKWQJNK+Zzng44vXD09tDQKsYQ=,0,1.0,0.0,,7.0,2017-02-17,,1.0,2017-03-16,2017-04-16,129.0,129.0,41.0,30.0,1.0,0.0,5.0,2017-03-06,2017-03-30,8459.479,1691.8957999999998,8.2,31.0,3.0,True,True,True,True,15.0,1.0
NDUPY2oxSPe+j349wRUYBKzWaBVJPyeJ2lkkIAXh9hg=,0,4.0,28.0,female,9.0,2006-11-07,28.0,2.0,2017-03-31,2017-05-02,149.0,149.0,33.0,30.0,1.0,0.0,30.0,2017-03-01,2017-03-31,135631.544,4521.051466666667,17.733333333333334,514.0,157.0,True,True,True,False,0.0,0.0
YwkRLon/KRwSrG+6xKfHvciw67tKtidEN8NeO4vSAGM=,0,1.0,0.0,,7.0,2016-08-28,,1.0,2017-03-31,2017-04-30,99.0,99.0,41.0,30.0,1.0,0.0,29.0,2017-03-01,2017-03-31,220614.519,7607.397206896551,22.82758620689655,920.0,194.0,True,True,True,True,0.0,0.0
bTtxA4EZwZUTT99e1UqNeBTHRd6kSsQnzOkCo4qnJjU=,0,1.0,0.0,,7.0,2016-01-16,,1.0,2017-03-15,2017-04-15,99.0,99.0,41.0,30.0,1.0,0.0,23.0,2017-03-01,2017-03-31,52749.646,2293.4628695652173,10.173913043478262,196.0,34.0,True,True,True,True,16.0,0.0
pYtTG6gijH2tft51owjzWr6/2enE4O1VKVanhGjLCh0=,0,1.0,0.0,,4.0,2016-05-14,,1.0,2017-03-15,2017-04-16,180.0,180.0,36.0,30.0,1.0,0.0,29.0,2017-03-01,2017-03-31,150161.278,5177.975103448275,24.724137931034484,534.0,94.0,True,True,True,True,16.0,0.0
VzptOcML4J5hEQNvaCQJggrTEMagT59iyOrvCChnnOw=,0,1.0,0.0,,7.0,2016-03-19,,1.0,2017-03-19,2017-04-19,99.0,99.0,41.0,30.0,1.0,0.0,2.0,2017-03-01,2017-03-17,2413.185,1206.5925,21.5,11.0,38.0,True,True,True,True,12.0,14.0
L6bLussY9lG/OPrwXpv4Ov9K+twmryxSdNOV7Q+imLE=,0,14.0,0.0,,3.0,2013-05-18,,1.0,2017-03-14,2017-04-16,149.0,149.0,40.0,30.0,1.0,0.0,9.0,2017-03-01,2017-03-25,39400.032,4377.781333333333,15.444444444444445,163.0,11.0,True,True,True,True,17.0,6.0
matfuPP0+G42Ii1/mQe6PxdoFqNDRRgryCxn8UzTiQk=,0,1.0,0.0,,7.0,2015-11-06,,1.0,2017-03-06,2017-04-06,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,25.0,
IqGBeGcdYvrvkcgvdJSZB+mDwhNyJWJNP0a8uCKeRB4=,0,1.0,0.0,,7.0,2013-03-26,,1.0,2017-03-02,2017-04-02,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,29.0,
1bcVds0ty8uCCc5/1e4mY1ELPgDEe48x1sVQFfisAgI=,0,1.0,0.0,,4.0,2016-05-20,,1.0,2017-03-01,2017-03-31,149.0,149.0,38.0,30.0,0.0,0.0,17.0,2017-03-01,2017-03-30,76179.181,4481.128294117647,17.294117647058822,300.0,51.0,True,True,True,True,30.0,1.0
J7m6gUVeIldqMfopgM4OOtu/iml3oOhrV2a1nTe1n+8=,0,5.0,44.0,female,9.0,2007-02-08,44.0,1.0,2017-03-31,2017-04-30,149.0,149.0,34.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0.0,
PC4VEwZMQpPm6tdU/AiYHD2kDYsoEvtmf22hjBhy50o=,0,3.0,29.0,male,3.0,2016-02-15,29.0,1.0,2017-03-31,2017-04-30,149.0,149.0,33.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0.0,
fjoPxqCRYLU98bvcCZpOSsGGRnAiBl+14mTEaCFgwiA=,0,1.0,0.0,,7.0,2011-07-29,,1.0,2017-03-23,2017-04-23,129.0,129.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,8.0,
Yk2Xr894vMwL1o8exvkYTxnAs/MF210NYz0Zd7+RzwY=,0,22.0,35.0,female,9.0,2007-06-19,35.0,1.0,2017-03-22,2017-04-21,149.0,149.0,40.0,30.0,1.0,0.0,31.0,2017-03-01,2017-03-31,334914.249,10803.685451612904,43.193548387096776,1355.0,568.0,True,True,True,False,9.0,0.0
876qPkxBQGWsrNuY73Ec4g264UcVfZRYXdoWB3RrG/8=,0,4.0,19.0,female,9.0,2015-05-25,19.0,1.0,2017-03-03,2017-04-02,149.0,149.0,38.0,30.0,0.0,0.0,15.0,2017-03-01,2017-03-29,59437.702,3962.5134666666654,18.53333333333333,221.0,55.0,True,True,True,False,28.0,2.0
kNTrRUf2qxcFoeyFUEghRXDBw195q+gDZiDV719mTCI=,0,13.0,44.0,female,9.0,2007-08-08,44.0,1.0,2017-03-18,2017-04-18,149.0,149.0,37.0,30.0,1.0,0.0,30.0,2017-03-01,2017-03-31,337003.027,11233.434233333332,38.766666666666666,1459.0,62.0,True,True,True,False,13.0,0.0
ytj/pdz7t7See/TwRWVpT/3h/C1k0u8r54w9SdRG+Vk=,0,4.0,29.0,female,9.0,2009-07-10,29.0,1.0,2017-03-04,2017-04-04,149.0,149.0,40.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,False,27.0,
8Qm1m9a1kcOyqqXcOQl0XZzaMKaGjrTz/pnuRElFO+s=,0,13.0,25.0,male,3.0,2014-01-25,25.0,1.0,2017-03-13,2017-04-12,180.0,180.0,36.0,30.0,1.0,0.0,7.0,2017-03-06,2017-03-30,6213.942,887.706,2.2857142857142856,16.0,2.0,True,True,True,False,18.0,1.0
8+BaLkCTuA0xF7OgDTgxxJjJPihh8uegfc5aVWb2Tmw=,0,13.0,21.0,male,4.0,2016-08-28,21.0,1.0,2017-03-16,2017-04-15,149.0,149.0,38.0,30.0,0.0,0.0,12.0,2017-03-01,2017-03-31,60847.257,5070.60475,16.75,207.0,44.0,True,True,True,False,15.0,0.0
riuDlhvFBhV57xlnsT+tEiMpidj2yY6qOsFx+gbHPmk=,0,13.0,25.0,male,3.0,2015-01-29,25.0,1.0,2017-03-25,2017-04-25,149.0,149.0,37.0,30.0,1.0,0.0,31.0,2017-03-01,2017-03-31,566247.198,18266.03864516129,52.774193548387096,2047.0,360.0,True,True,True,False,6.0,0.0
QbhQDpYCLRwwISZ0XLlh9KapQNsKEUNl6ELe+PHOXk4=,0,,,,,,,1.0,2017-03-18,2017-04-18,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,13.0,
i5pz9Bhqp9O0/B7NhF++j68gKLCPqJbyuLIcOxFz3Zo=,0,1.0,0.0,,7.0,2015-07-10,,1.0,2017-03-10,2017-04-10,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,21.0,
tGJjwQW7lTjyDbT00CGioDiWlFeuBOzp/0GeCo1gJlc=,0,1.0,0.0,,7.0,2012-05-08,,1.0,2017-03-07,2017-04-08,149.0,149.0,41.0,30.0,1.0,0.0,31.0,2017-03-01,2017-03-31,658468.469,21240.918354838712,54.354838709677416,2304.0,468.0,True,True,True,True,24.0,0.0
cnpGsM7WddGr97f57yILPMsP3Q7KhlRBsID9fLtdlZ0=,0,1.0,0.0,,9.0,2015-09-02,,1.0,2017-03-28,2017-04-27,180.0,180.0,36.0,30.0,0.0,0.0,29.0,2017-03-01,2017-03-31,500091.165,17244.52293103448,44.172413793103445,1868.0,393.0,True,True,True,True,3.0,0.0
4whb7i4whQ0JlKtcuRn3ixL5ecL21NoNUDOkGoN4jJI=,0,1.0,0.0,,7.0,2016-02-03,,1.0,2017-03-03,2017-04-03,99.0,99.0,41.0,30.0,1.0,0.0,24.0,2017-03-02,2017-03-31,39915.68,1663.1533333333334,13.75,111.0,216.0,True,True,True,True,28.0,0.0
nhcX9quyM4X8DD6hheRTWnuZBb2xXzhBgHsCc4rjSD0=,0,4.0,20.0,male,9.0,2015-03-22,20.0,1.0,2017-03-06,2017-04-05,149.0,149.0,40.0,30.0,1.0,0.0,18.0,2017-03-01,2017-03-31,148782.267,8265.681499999999,33.5,590.0,12.0,True,True,True,False,25.0,0.0
89VXt0gMjLtGtNk0GFqTgYmOL28zt7lnfqtwz3eibaw=,0,1.0,0.0,,7.0,2016-08-29,,1.0,2017-03-31,2017-04-30,149.0,149.0,41.0,30.0,1.0,0.0,16.0,2017-03-15,2017-03-31,188610.931,11788.1831875,38.4375,652.0,75.0,True,True,True,True,0.0,0.0
w+zTIatQLOwK+1n3Ca11YFf3p6UOgWEq1QQRbOUlqnk=,0,1.0,0.0,,7.0,2016-02-05,,1.0,2017-03-05,2017-04-05,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,True,True,False,True,26.0,
3Am9RAzYl9cpbrnqYMsqpPjDE2OandPtiIm3wzQVI/M=,0,4.0,49.0,female,9.0,2010-12-15,49.0,1.0,2017-03-31,2017-04-30,149.0,149.0,31.0,30.0,1.0,0.0,12.0,2017-03-01,2017-03-29,30811.426,2567.618833333333,7.833333333333333,117.0,4.0,True,True,True,False,0.0,2.0
fiaUKbNzdCQ3AMFpPaNBDn6z5eUqhUtXaxT5Ek2VIH4=,0,1.0,0.0,,7.0,2015-10-27,,1.0,2017-03-27,2017-04-27,99.0,99.0,41.0,30.0,1.0,0.0,14.0,2017-03-02,2017-03-23,25291.622,1806.5444285714289,9.642857142857142,89.0,27.0,True,True,True,True,4.0,8.0
z3zCNQoJFpzbj1dD3U54sD8QAnds/O7YiTDT/lWXmfE=,0,1.0,0.0,,9.0,2014-06-05,,1.0,2017-03-22,2017-04-21,149.0,149.0,38.0,30.0,0.0,0.0,25.0,2017-03-01,2017-03-31,110254.862,4410.19448,24.8,325.0,248.0,True,True,True,True,9.0,0.0
6H+IAjSBzrZM0PRsPzt6jr2YYNaTGGZBkuD7ZLruiqI=,0,14.0,0.0,,9.0,2010-02-28,,1.0,2017-03-09,2017-04-08,149.0,149.0,40.0,30.0,1.0,0.0,26.0,2017-03-01,2017-03-30,62375.976,2399.076,11.615384615384617,208.0,162.0,True,True,True,True,22.0,1.0
rcV/vKKmPsrYp8++RXH5kT7K2oo2URDAyT68GJRNM6s=,0,1.0,0.0,,7.0,2015-08-12,,1.0,2017-03-12,2017-04-12,149.0,149.0,41.0,30.0,1.0,0.0,1.0,2017-03-23,2017-03-23,242.52,242.52,1.0,0.0,0.0,True,True,True,True,19.0,8.0
gh6JTZeNO33dknS1lWnkZIwtu8m0LapJTtS8IV3fFoU=,0,1.0,0.0,,7.0,2016-04-25,,1.0,2017-03-24,2017-04-24,99.0,99.0,41.0,30.0,1.0,0.0,1.0,2017-03-24,2017-03-24,5136.941,5136.941,22.0,18.0,3.0,True,True,True,True,7.0,7.0
PdPU/76EOepDVBhmAwkdrK/mTvNKsral1nwpI76fWAM=,0,15.0,22.0,female,3.0,2012-08-30,22.0,2.0,2017-03-31,2017-05-26,149.0,149.0,39.0,30.0,1.0,0.0,30.0,2017-03-01,2017-03-31,189554.132,6318.471066666666,23.4,721.0,167.0,True,True,True,False,0.0,0.0
DH6jlkXtxU3cam/PZEuPhsKWafmX8rP808mFKmlrCSw=,0,1.0,0.0,,7.0,2015-10-31,,1.0,2017-03-31,2017-04-30,99.0,99.0,41.0,30.0,1.0,0.0,12.0,2017-03-01,2017-03-27,29699.314,2474.942833333333,11.416666666666666,122.0,16.0,True,True,True,True,0.0,4.0
UA8kKmzpmQpcKf3/he/gKz4ATMRISN9SXBGz9w0eqMc=,0,1.0,36.0,female,7.0,2012-05-15,36.0,1.0,2017-03-27,2017-04-27,149.0,149.0,41.0,30.0,1.0,0.0,29.0,2017-03-01,2017-03-31,745773.944,25716.342896551723,1.206896551724138,3761.0,6.0,True,True,True,False,4.0,0.0
BFbgMLPOAovqrIJF/DQcFvc1Osh5iFT/Wn28GDQ7HC4=,0,1.0,0.0,,7.0,2011-07-18,,1.0,2017-03-23,2017-04-23,149.0,149.0,41.0,30.0,1.0,0.0,19.0,2017-03-01,2017-03-31,85547.576,4502.504,21.473684210526315,302.0,118.0,True,True,True,True,8.0,0.0
CUpbSvTnIc/pCxyRatpKBxEzozfCbOUKt24T2csGpmU=,0,1.0,0.0,,9.0,2014-10-25,,0.0,,,0.0,0.0,,0.0,0.0,0.0,27.0,2017-03-01,2017-03-27,118182.013,4377.111592592592,25.37037037037037,398.0,434.0,True,False,True,True,,4.0
xrIT+WuBmXl4CnspmRqY/W1rjUZY7KNOJukCQHvb5do=,0,1.0,0.0,,7.0,2016-01-23,,1.0,2017-03-22,2017-04-22,99.0,99.0,41.0,30.0,1.0,0.0,25.0,2017-03-01,2017-03-31,64436.758,2577.47032,14.4,178.0,126.0,True,True,True,True,9.0,0.0
AG/4K5mk9TZ0KUhgJatrhBVL0VPLxwEo3M88L/Xnwd8=,0,1.0,0.0,,7.0,2016-11-30,,1.0,2017-03-31,2017-04-30,99.0,99.0,41.0,30.0,1.0,0.0,30.0,2017-03-02,2017-03-31,951651.72,31721.724,56.73333333333333,3814.0,381.0,True,True,True,True,0.0,0.0
eLd0K6QzL52bMKaVEaKDJT6mCPBuPI7tZG07NY6I7tY=,0,1.0,0.0,,7.0,2015-07-19,,1.0,2017-03-19,2017-04-19,99.0,99.0,41.0,30.0,1.0,0.0,30.0,2017-03-01,2017-03-31,288732.104,9624.403466666668,17.333333333333332,1100.0,71.0,True,True,True,True,12.0,0.0
EXCTKTCmbUQBZKZ7XzBB2vlxvq6XngHPTpBRZY+Hy0A=,0,13.0,33.0,male,3.0,2013-05-09,33.0,1.0,2017-03-15,2017-04-14,180.0,180.0,36.0,30.0,1.0,0.0,26.0,2017-03-01,2017-03-31,293137.326,11274.512538461538,37.23076923076923,1140.0,19.0,True,True,True,False,16.0,0.0
NuxLjNYqL3+ldTTU6pWBLdr3k8K6CPLEjUzcGgq9drI=,0,,,,,,,1.0,2017-03-04,2017-04-04,99.0,99.0,41.0,30.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,27.0,
xFdhb8hQP7ijRA6QgZOW0st4yvQ8vFP/ympffe4uUnA=,0,1.0,0.0,,7.0,2016-06-30,,1.0,2017-03-31,2017-04-30,99.0,99.0,41.0,30.0,1.0,0.0,8.0,2017-03-04,2017-03-26,44785.528,5598.191,28.125,159.0,69.0,True,True,True,True,0.0,5.0
DKLeqtgmFSrSEl0aKsQmKQ1W9BI0unX3zsFDSQb5VHQ=,0,5.0,57.0,male,9.0,2017-02-20,57.0,1.0,2017-03-20,2017-04-22,149.0,149.0,40.0,30.0,1.0,0.0,27.0,2017-03-01,2017-03-31,618414.306,22904.233555555555,48.407407407407405,2949.0,23.0,True,True,True,False,11.0,0.0
1GMSRiZQBEmUooinCor6mET9AU8XUyxeL6Dsw0lx6ks=,0,4.0,26.0,female,3.0,2013-09-10,26.0,1.0,2017-03-24,2017-04-24,149.0,149.0,37.0,30.0,1.0,0.0,2.0,2017-03-01,2017-03-10,18762.441000000003,9381.2205,1.5,64.0,0.0,True,True,True,False,7.0,21.0
